Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP Code,ZIP Plus4 Code,Station Phone,Status Code,Expected Date,Groups with Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Number,EV Level2 EVSE Number,EV DC Fast Number,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions French,Access Days Time French,BD Blends French,Groups with Access Code French,Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG_TotalCompressionCapacity,CNG_StorageCapacity,LNG_OnSiteRenewableSource,E85 Other Ethanol Blends,EV Pricing,EV Pricing French,LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG_VehicleClass,EV On-Site Renewable Source,Restricted Access,L1,L2,DCFC,L2DCFC,x,y
ELEC,Reisterstown Road Library,6310 Reisterstown Rd,,Baltimore,MD,21215,,410-685-1109,E,,Public,Parking lot hours,,,,,,2,1,,Non-Networked,,GPS,39.354424,-76.700634,"11/8/2020, 7:00 PM",79821,2021-03-11 23:22:17 UTC,LG,,,"9/30/2016, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,,0,2,1,3,-8538275.520401241,4772567.675958827
ELEC,Light Street Library,1251 Light St,,Baltimore,MD,21230,,410-685-1109,E,,Public,Parking lot hours,,,,,,,1,,Non-Networked,,GPS,39.275068,-76.611912,"11/8/2020, 7:00 PM",79822,2021-03-11 23:22:17 UTC,LG,,,"9/30/2016, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,,0,0,1,1,-8528399.032539085,4761149.643386513
ELEC,MOM's Organic Market,14470 Smoketown Rd,,Woodbridge,VA,22193,,571-398-3043,E,,Public,"9am-9pm M-Sat, 9am-8pm Sun",,,,,,,1,,Non-Networked,,GPS,38.638399,-77.299496,"4/7/2020, 8:00 PM",79866,2021-03-11 23:22:17 UTC,P,,,"9/4/2015, 8:00 PM",,,,,CHADEMO,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,,0,0,1,1,-8604940.533296688,4670006.897348106
ELEC,Roland Park Library,5108 Roland Ave,,Baltimore,MD,21210,,410-685-1109,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,39.355737,-76.635104,"11/8/2020, 7:00 PM",79944,2021-03-11 23:22:17 UTC,P,,,"11/17/2016, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,,0,0,1,1,-8530980.754169561,4772756.7042038515
ELEC,ROYAL FARMS RFS 148 DC #1,1114 MD-3,,Gambrills,MD,21054,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.023896,-76.69231,"12/9/2021, 7:00 PM",80424,2021-12-10 00:30:15 UTC,,,,"12/23/2016, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8537348.89695988,4725095.047783837
ELEC,Herring Run Library Branch,3801 Erdman Ave,,Baltimore,MD,21213,,410-685-1109,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,39.315122,-76.569243,"11/8/2020, 7:00 PM",81373,2021-03-11 23:22:17 UTC,LG,,,"2/5/2017, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,,0,0,1,1,-8523649.141186422,4766911.14124205
ELEC,Canton Waterfront Park,3001 Boston St,,Baltimore,MD,21224,,410-685-1109,E,,Public,24 hours daily,,,,,,2,1,,Non-Networked,,GPS,39.277178,-76.572417,"11/8/2020, 7:00 PM",82161,2021-03-11 23:22:17 UTC,P,,,"3/7/2017, 7:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,,0,2,1,3,-8524002.469250198,4761453.070442125
ELEC,Gwynns Falls Park,4999 Windsor Mill Rd,,Baltimore,MD,21207,,410-685-1109,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,39.309277,-76.70115,"11/8/2020, 7:00 PM",82162,2021-03-11 23:22:17 UTC,P,,,"3/8/2017, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,,0,0,1,1,-8538332.961258493,4766070.171951041
ELEC,City of Baltimore - Garage,101 W Dickman St,,Baltimore,MD,21230,,410-685-1109,E,,Public,Garage business hours,,,,,,,1,,Non-Networked,,GPS,39.262573,-76.616256,"11/8/2020, 7:00 PM",82220,2021-03-11 23:22:17 UTC,LG,,,"3/30/2017, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,,0,0,1,1,-8528882.604407093,4759352.996003121
ELEC,Roosevelt Center - Municipal Building,25 Crescent Rd,,Greenbelt,MD,20770,,410-685-1109,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,GPS,39.000738,-76.877355,"11/8/2020, 7:00 PM",86712,2021-03-11 23:22:17 UTC,LG,,,"8/8/2017, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,,0,0,2,2,-8557948.012133721,4721777.28529913
ELEC,Chesapeake House Travel Plaza,10670 I-95,Mile marker 97,Port Deposit,MD,21904,,410-685-1109,E,,Public,24 hours daily,,,,,,1,6,,Non-Networked,,GPS,39.612124,-76.009519,"11/8/2020, 7:00 PM",88615,2021-03-11 23:22:17 UTC,P,,,"10/31/2017, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,,0,1,6,7,-8461340.950521648,4809736.254983693
ELEC,Carroll Avenue Street Parking,7000 Carroll Ave,,Takoma Park,MD,20912,,410-685-1109,E,,Public,24 hours daily,,,,,,,1,,Non-Networked,,GPS,38.974757,-77.012702,"11/8/2020, 7:00 PM",88617,2021-03-11 23:22:17 UTC,P,,,"11/14/2017, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,STREET_PARKING,,,,,,,Free,,,,,,,,,,,0,0,1,1,-8573014.77125412,4718056.374164648
ELEC,Downtown Takoma Park,7224 Carroll Ave,,Takoma Park,MD,20912,,410-685-1109,E,,Public,24 hours daily,,,,,,2,8,,Non-Networked,,GPS,38.978147,-77.006623,"5/5/2021, 8:00 PM",89741,2021-05-06 13:19:19 UTC,P,,,"11/30/2017, 7:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,STREET_PARKING,,,,,,,Free,,,,,,,,,,,0,2,8,10,-8572338.060069585,4718541.801061913
ELEC,Maryland House Travel Plaza,"I-95, Mile Marker 82",,Aberdeen,MD,21001,,410-685-1109,E,,Public,24 hours daily,,,,,,1,6,,Non-Networked,,GPS,39.498059,-76.231826,"11/8/2020, 7:00 PM",104138,2021-03-11 23:22:17 UTC,P,,,"9/30/2018, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,,0,1,6,7,-8486088.052561432,4793267.441957377
ELEC,DC CORRIDOR BOX HILL DC 2,3491 Merchant Boulevard,,Abingdon,MD,21009,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.468019,-76.307435,"12/9/2021, 7:00 PM",104220,2021-12-10 00:30:15 UTC,,,,"10/18/2018, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8494504.807940813,4788934.736669853
ELEC,Vienna Food Mart,307 Old Ocean Gateway,,Vienna,MD,21869,,410-685-1109,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,200-8,38.486172,-75.825191,"11/8/2020, 7:00 PM",105191,2021-03-11 23:22:17 UTC,P,,,"11/30/2018, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,,,0,0,2,2,-8440821.651422711,4648335.107688233
ELEC,DC CORRIDOR CABIN JOHN DC4,11355 Seven Locks Rd,,Potomac,MD,20854,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.042712,-77.157512,"12/9/2021, 7:00 PM",105466,2021-12-10 00:30:15 UTC,,,,"12/21/2018, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8589134.946715893,4727791.54805854
ELEC,Hagerstown - Central Parking Lot,14 N Potomac St,,Hagerstown,MD,21740,,410-685-1109,E,,Public,24 hours daily,,,,,,,8,,Non-Networked,,200-9,39.642218,-77.719215,"11/8/2020, 7:00 PM",105479,2021-03-11 23:22:17 UTC,P,,,"11/30/2018, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,,0,0,8,8,-8651663.438652948,4814085.776597835
ELEC,DC CORRIDOR HAGERSTOWN #1,17513 Valley Mall Rd,,Hagerstown,MD,21740,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6262,-77.769078,"12/9/2021, 7:00 PM",117309,2021-12-10 00:30:15 UTC,,,,"1/23/2019, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8657214.16242237,4811770.440524191
ELEC,JLR ANNAPOLIS DC FAST 01,101 Ferguson Rd,,Annapolis,MD,21409,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.017882,-76.482173,"12/9/2021, 7:00 PM",120990,2021-12-10 00:30:15 UTC,,,,"3/26/2019, 8:00 PM",,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8513956.55312305,4724233.339423537
ELEC,H-D BALTIMORE DCFAST HOG,8845 Pulaski Hwy,,Rosedale,MD,21237,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.340466,-76.47077,"12/9/2021, 7:00 PM",143222,2021-12-10 00:30:15 UTC,,,,"8/14/2019, 8:00 PM",,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8512687.176969538,4770558.408664726
ELEC,MDTA BALT HARB TUN 2,1516 Frankfurst Ave,,Baltimore,MD,21226,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.24049,-76.587975,"12/9/2021, 7:00 PM",143480,2021-12-10 00:30:15 UTC,,,,"8/14/2019, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8525734.377887964,4756178.479744583
ELEC,MDTA BALT HARB TUN 1,1200 Frankfurst Ave,,Baltimore,MD,21226,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.240517,-76.58784,"12/9/2021, 7:00 PM",143481,2021-12-10 00:30:15 UTC,,,,"8/14/2019, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8525719.349756708,4756182.360488214
ELEC,MDTA BALT HARB TUN 5,1150 Frankfurst Ave,,Baltimore,MD,21226,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.240486,-76.588165,"12/9/2021, 7:00 PM",143482,2021-12-10 00:30:15 UTC,,,,"8/14/2019, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8525755.528591214,4756177.904819712
ELEC,ALL AMERICAN HD DCFAST HOG,8126 Old Leonardtown Rd,,Hughesville,MD,20637,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.541135,-76.788201,"12/9/2021, 7:00 PM",143517,2021-12-10 00:30:15 UTC,,,,"8/14/2019, 8:00 PM",,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8548023.434251536,4656154.619668268
ELEC,Transco,3399 Benning Rd NE,,Washington,DC,20019,,202-450-0190,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,200-9,38.896312,-76.958812,"2/5/2020, 7:00 PM",144129,2021-03-11 23:22:17 UTC,P,,,"1/30/2020, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,GAS_STATION,,,,,,,Free,,,,,,,,,,,0,0,2,2,-8567015.763895266,4706830.020385593
ELEC,MDTA FORT MCHENRY 4,3990 Leland Ave,,Baltimore,MD,21224,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.26556,-76.56214,"12/9/2021, 7:00 PM",145317,2021-12-10 00:30:15 UTC,,,,"9/16/2019, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8522858.43884332,4759782.465526901
ELEC,HDOFDC DCFAST HOG,9407 Livingston Rd,,Fort Washington,MD,20744,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.760418,-76.99539,"12/9/2021, 7:00 PM",145477,2021-12-10 00:30:15 UTC,,,,"9/23/2019, 8:00 PM",,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8571087.608229505,4687411.378695689
ELEC,"Target 1431 - Falls Church, VA",6100 Arlington Blvd,,Falls Church,VA,22044,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com/,GPS,38.867351,-77.142683,"12/9/2021, 7:00 PM",147079,2021-12-10 01:33:45 UTC,,,,"10/18/2019, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,6,6,-8587484.18998692,4702688.513539784
ELEC,"Walmart 2258 - Alexandria, VA",7910 Richmond Hwy.,,Alexandria,VA,22306,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,38.742521,-77.086696,"12/9/2021, 7:00 PM",149152,2021-12-10 01:33:45 UTC,,,,"11/13/2019, 7:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,1,3,4,-8581251.745655881,4684856.736309655
ELEC,Nissan of Lexington Park,22757 Three Notch Rd,,California,MD,20619,,240-895-8210,E,,Public - Call ahead,Dealership business hours,,,,,,2,2,,Non-Networked,,GPS,38.2922,-76.496293,"11/8/2020, 7:00 PM",149473,2021-03-11 23:22:17 UTC,P,,,"4/30/2019, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,,0,2,2,4,-8515528.384333054,4620786.506844632
ELEC,Tysons West,1500 B Cornerside Blvd.,,Vienna,VA,22182,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.930184,-77.245534,"12/9/2021, 7:00 PM",149793,2021-12-10 01:33:45 UTC,,,,"12/6/2019, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,4,4,-8598933.5109345,4711675.957865231
ELEC,BGE-Carroll County Commissione,225 N Center St,,Westminster,MD,21157,,855-900-7584,E,,Public,24 hours daily,,,,,,2,1,,Greenlots,http://greenlots.com/,200-9,39.572898,-76.987457,"12/9/2021, 7:00 PM",149892,2021-12-10 01:30:48 UTC,,,,"12/10/2019, 7:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,2,1,3,-8570204.510709038,4804069.71192161
ELEC,Hancock Western Rail Trail Parking Lot,2 Canal St,,Hancock,MD,21750,,301-842-2155,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,200-8,39.698418,-78.178408,"11/8/2020, 7:00 PM",150278,2021-03-11 23:22:17 UTC,P,,,"11/30/2019, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,,0,0,2,2,-8702780.569588788,4822213.500624664
ELEC,BGE-Howard County Library - Mi,9421 Frederick Rd,,Elliott City,MD,21042,,855-900-7584,E,,Public,24 hours daily,,,,,,4,1,,Greenlots,http://greenlots.com/,200-9,39.272669,-76.839582,"12/9/2021, 7:00 PM",153270,2021-12-10 01:30:48 UTC,,,,"2/3/2020, 7:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,4,1,5,-8553743.141007982,4760804.667991266
ELEC,ROYAL FARMS RFS 107 DC #1,12826A Ocean Gtwy,,Ocean City,MD,21842,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.335753,-75.105008,"12/9/2021, 7:00 PM",153518,2021-12-10 00:30:15 UTC,,,,"2/6/2020, 7:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8360651.246584736,4626965.633244343
ELEC,H-D FREDERICK DCFAST HOG,5722 Urbana Pike,,Frederick,MD,21704,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.390396,-77.40587,"12/9/2021, 7:00 PM",154021,2021-12-10 00:30:15 UTC,,,,"2/26/2020, 7:00 PM",,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8616782.032810329,4777747.730529547
ELEC,BGE-Annapolis Library,1410 West St,,Annapolis,MD,21401,,855-900-7584,E,,Public,24 hours daily,,,,,,4,1,,Greenlots,http://greenlots.com/,200-9,38.978774,-76.515132,"12/9/2021, 7:00 PM",154458,2021-12-10 01:30:48 UTC,,,,"3/12/2020, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,4,1,5,-8517625.532220112,4718631.586105458
ELEC,HIGHS EV#2 HIGH'S 62,2861 Jessup Rd,,Jessup,MD,20794,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.14194,-76.762572,"12/9/2021, 7:00 PM",154531,2021-12-10 00:30:15 UTC,,,,"3/17/2020, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8545170.427021999,4742023.701491535
ELEC,CO LAB CHARGER STATION 1,2757 Hartland Rd,,Falls Church,VA,22043,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.877745,-77.222397,"12/9/2021, 7:00 PM",154787,2021-12-10 00:30:15 UTC,,,,"3/26/2020, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,1,1,-8596357.911876017,4704174.691442952
ELEC,BGE-Ripken Stadium,873 Long Dr,,Aberdeen,MD,21001,,855-900-7584,E,,Public,24 hours daily,,,,,,14,2,,Greenlots,http://greenlots.com/,200-8,39.53067,-76.18689,"12/9/2021, 7:00 PM",155229,2021-12-10 01:30:48 UTC,,,,"4/6/2020, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,14,2,16,-8481085.79992314,4797973.085906811
ELEC,"Walmart 3077 (Haymarket, VA)",6530 Trading Square,,Haymarket,VA,20169,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.819204,-77.645886,"12/9/2021, 7:00 PM",155888,2021-12-10 01:33:45 UTC,,,,"4/29/2020, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,4,4,-8643500.491712568,4695807.085190587
ELEC,City of Hyattsville,4310 Gallatin St,,Hyattsville,MD,20781,,410-685-1109,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,GPS,38.952683,-76.941805,"9/9/2021, 8:00 PM",156123,2021-09-10 19:40:26 UTC,P,,,"10/31/2019, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,,0,0,2,2,-8565122.55331535,4714896.082858436
ELEC,Nanticoke River Discovery Center,113 Old Ocean Gateway,,Vienna,MD,21869,,443-944-1175,E,,Public,24 hours daily,,,,,,2,4,,Non-Networked,,GPS,38.485467,-75.823919,"9/9/2021, 8:00 PM",156124,2021-09-10 19:40:26 UTC,P,,,"10/31/2019, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,MUSEUM,,,,,,,,,,,,,,,,,,0,2,4,6,-8440680.05303042,4648234.847046234
ELEC,BGE-HDG City Hall,711 Pennington Ave,,Havre de Grace,MD,21078,,855-900-7584,E,,Public,24 hours daily,,,,,,4,1,,Greenlots,http://greenlots.com/,200-9,39.549089,-76.095887,"12/9/2021, 7:00 PM",156160,2021-12-10 01:30:48 UTC,,,,"5/8/2020, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,4,1,5,-8470955.39230248,4800631.854660198
ELEC,BGE-Harford County Govt,220 S Main St,,Belair,MD,21014,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,200-9,39.534087,-76.347312,"12/9/2021, 7:00 PM",156164,2021-12-10 01:30:48 UTC,,,,"5/8/2020, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,2,2,-8498943.895275183,4798466.273977898
ELEC,"Clarksburg Premium Outlets (Clarksburg, MD)",22705 Clarksburg Road,,Clarksburg,MD,20841,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,39.229837,-77.285483,"12/9/2021, 7:00 PM",156168,2021-12-10 01:33:45 UTC,,,,"5/8/2020, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,0,4,4,-8603380.613272203,4754647.427317694
ELEC,Town of Ocean City - Convention Center,4001 Coastal Hwy,,Ocean City,MD,21842,,410-685-1109,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,GPS,38.365827,-75.072092,"11/8/2020, 7:00 PM",156187,2021-03-11 23:22:17 UTC,P,,,"5/31/2018, 8:00 PM",,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,CONVENTION_CENTER,,,,,,,Free; pay to park,,,,,,,,,,,0,0,2,2,-8356987.054225784,4631234.580774821
ELEC,"Bowie Town Center (Bowie, MD)",15606 Emerald Way,,Bowie,MD,20716,,833-632-2778,E,,Public,24 hours daily,,,,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,38.944879,-76.735745,"12/9/2021, 7:00 PM",156216,2021-12-10 01:33:45 UTC,,,,"5/11/2020, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,1,3,4,-8542184.05904249,4713779.035000324
ELEC,Pepco - Thomas Farm Community,700 Fallsgrove Dr,,Rockville,MD,20850,,855-900-7584,E,,Public,24 hours daily,,,,,,2,1,,Greenlots,http://greenlots.com/,200-9,39.099443,-77.185306,"12/9/2021, 7:00 PM",156818,2021-12-10 01:30:48 UTC,,,,"5/26/2020, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,2,1,3,-8592228.960643006,4735925.955617085
ELEC,BGE - Ascend One,8930 Stanford Blvd,,Columbia,MD,21045,,855-900-7584,E,,Public,24 hours daily,,,,,,6,2,,Greenlots,http://greenlots.com/,200-9,39.192752,-76.817224,"12/9/2021, 7:00 PM",163621,2021-12-10 01:30:48 UTC,,,,"6/24/2020, 8:00 PM",,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,0,6,2,8,-8551254.259832837,4749319.3716382235
